epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
121,21787.7,1.00635,1.02722,0.96896,1.27866,0,0.70952,0.54909,0.62132,0.41422,0.6691,0.51781,0.55727,0.22711,1.17656,1.01078,1.19808,1.34311,0,0.000416,0.000416,0.000416
122,22052,0.98883,1.00597,0.93599,1.27558,0,0.68334,0.58401,0.61951,0.40939,0.6425,0.54809,0.55314,0.21439,1.19023,1.01309,1.20891,1.35808,0,0.0004028,0.0004028,0.0004028
123,22314.5,0.97256,1.00521,0.94421,1.26316,0,0.68161,0.57937,0.61597,0.41056,0.63868,0.52839,0.54768,0.22225,1.17645,1.00834,1.18432,1.34357,0,0.0003896,0.0003896,0.0003896
124,22581.1,0.98594,1.01676,0.92611,1.25926,0,0.68608,0.58517,0.6239,0.42399,0.64106,0.54114,0.54592,0.22066,1.15829,1.02436,1.1843,1.31912,0,0.0003764,0.0003764,0.0003764
125,22845.5,0.98063,1.01075,0.93577,1.25321,0,0.70303,0.55272,0.62218,0.42084,0.66712,0.5226,0.55762,0.228,1.16702,1.01525,1.20041,1.32759,0,0.0003632,0.0003632,0.0003632
126,23111.7,0.98048,1.00288,0.92034,1.25171,0,0.70434,0.56779,0.61976,0.41753,0.67847,0.52955,0.56261,0.22711,1.17347,1.00234,1.19262,1.32658,0,0.00035,0.00035,0.00035
127,23377.5,0.978,1.00572,0.91317,1.25527,0,0.6913,0.56315,0.62499,0.42252,0.66952,0.52818,0.56416,0.22688,1.16269,1.01431,1.20413,1.30744,0,0.0003368,0.0003368,0.0003368
128,23645.6,0.99171,1.04129,0.93131,1.26557,0,0.68304,0.57822,0.61108,0.41035,0.66736,0.54166,0.55664,0.22087,1.17817,1.02093,1.20381,1.33988,0,0.0003236,0.0003236,0.0003236
129,23911.8,0.97761,1.05738,0.91748,1.25417,0,0.67808,0.56136,0.61276,0.42192,0.65996,0.5365,0.56015,0.22617,1.15077,1.01676,1.18852,1.30894,0,0.0003104,0.0003104,0.0003104
130,24175.6,0.98225,1.01408,0.92517,1.25243,0,0.70301,0.54582,0.61019,0.41601,0.68329,0.51333,0.55292,0.21673,1.17719,1.01855,1.18574,1.33165,0,0.0002972,0.0002972,0.0002972
131,24442.3,0.96771,1.01481,0.91261,1.2509,0,0.70048,0.58053,0.62592,0.42791,0.68398,0.52028,0.55383,0.22598,1.16852,1.01413,1.17149,1.32617,0,0.000284,0.000284,0.000284
132,24712,0.99506,1.02324,0.93563,1.26316,0,0.67581,0.58864,0.62167,0.42125,0.67321,0.52839,0.55497,0.22384,1.18133,1.01311,1.18544,1.33523,0,0.0002708,0.0002708,0.0002708
133,24978.6,0.97363,1.03133,0.92369,1.25148,0,0.66647,0.57706,0.61276,0.41421,0.6674,0.52607,0.55224,0.22212,1.18475,1.01179,1.19944,1.33727,0,0.0002576,0.0002576,0.0002576
134,25246.2,0.96607,1.00847,0.91687,1.24033,0,0.68807,0.5701,0.62259,0.41428,0.67679,0.52028,0.55294,0.21791,1.17867,1.021,1.17777,1.33213,0,0.0002444,0.0002444,0.0002444
135,25516.7,0.97965,1.00989,0.92118,1.2528,0,0.72081,0.56199,0.62378,0.42707,0.69917,0.52247,0.56261,0.22948,1.14646,1.00721,1.15491,1.31233,0,0.0002312,0.0002312,0.0002312
136,25788.6,0.95803,1.03913,0.91517,1.24447,0,0.71453,0.56557,0.63017,0.42955,0.67061,0.52028,0.55407,0.2339,1.13845,1.00909,1.17158,1.30152,0,0.000218,0.000218,0.000218
137,26062.6,0.94275,0.99422,0.89454,1.23574,0,0.70865,0.5665,0.63092,0.43465,0.66252,0.53534,0.56388,0.23367,1.13428,1.00226,1.14678,1.29724,0,0.0002048,0.0002048,0.0002048
138,26334.1,0.96456,1.00199,0.90833,1.24348,0,0.70585,0.57558,0.63148,0.42859,0.67792,0.52955,0.55854,0.23094,1.15367,1.01922,1.14376,1.30699,0,0.0001916,0.0001916,0.0001916
139,26606.1,0.95178,0.99478,0.90256,1.24378,0,0.71457,0.56779,0.62456,0.42679,0.68409,0.51796,0.55908,0.23103,1.16098,1.00201,1.15827,1.31287,0,0.0001784,0.0001784,0.0001784
140,26879.2,0.96342,1.00855,0.89246,1.2503,0,0.70976,0.57242,0.63264,0.43564,0.66953,0.53998,0.56595,0.23521,1.14596,0.99687,1.14046,1.30655,0,0.0001652,0.0001652,0.0001652
141,27142.9,0.99758,0.90048,1.00258,1.29672,0,0.68714,0.56199,0.61354,0.4176,0.68039,0.49594,0.54351,0.21839,1.16936,1.02545,1.18563,1.33489,0,0.000152,0.000152,0.000152
142,27417.2,0.97909,0.91826,0.98613,1.2886,0,0.73988,0.53071,0.61232,0.41911,0.70194,0.49942,0.55433,0.22487,1.15665,1.00888,1.17841,1.31788,0,0.0001388,0.0001388,0.0001388
143,27687.7,0.95685,0.91631,0.9745,1.27427,0,0.70644,0.55769,0.62082,0.42365,0.67288,0.52028,0.55732,0.22414,1.14406,1.01523,1.16428,1.31243,0,0.0001256,0.0001256,0.0001256
144,27960.4,0.94885,0.91146,0.9464,1.26039,0,0.67259,0.56895,0.61339,0.42158,0.69446,0.51621,0.56227,0.2246,1.13977,1.01491,1.16925,1.31313,0,0.0001124,0.0001124,0.0001124
145,28228.8,0.93986,0.88802,0.95325,1.26099,0,0.70967,0.55514,0.61373,0.42388,0.68118,0.52607,0.55428,0.22248,1.13853,1.01069,1.16609,1.31175,0,9.92e-05,9.92e-05,9.92e-05
146,28496,0.95083,0.91099,0.92731,1.25675,0,0.68857,0.5759,0.62207,0.42359,0.675,0.52464,0.56448,0.22763,1.14382,1.01344,1.15116,1.31398,0,8.6e-05,8.6e-05,8.6e-05
147,28766.1,0.94277,0.90433,0.92912,1.25651,0,0.74215,0.54809,0.61933,0.42897,0.71419,0.52839,0.56606,0.23047,1.14771,1.01507,1.15193,1.31712,0,7.28e-05,7.28e-05,7.28e-05
148,29036.5,0.92096,0.8925,0.91356,1.25169,0,0.7347,0.55968,0.62507,0.43234,0.69515,0.52955,0.56806,0.22915,1.12927,1.01564,1.15163,1.29957,0,5.96e-05,5.96e-05,5.96e-05
149,29303.8,0.9492,0.91963,0.94085,1.26566,0,0.71868,0.56895,0.62342,0.42808,0.68034,0.54229,0.56391,0.2277,1.13472,1.01505,1.15774,1.30875,0,4.64e-05,4.64e-05,4.64e-05
150,29572.5,0.9307,0.90434,0.92546,1.25572,0,0.71663,0.5597,0.6262,0.43214,0.68998,0.53534,0.56957,0.22714,1.12803,1.01401,1.14976,1.30313,0,3.32e-05,3.32e-05,3.32e-05
