epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
100,80138.8,0.61463,0.77695,0.48691,0.93155,0,0.66465,0.52363,0.52776,0.33551,0.64219,0.50536,0.49734,0.20314,1.28563,1.05802,1.50175,1.35403,0,3.466e-05,3.466e-05,3.466e-05
101,80753.9,0.63168,0.81104,0.51519,0.93209,0,0.6895,0.53521,0.53097,0.33605,0.65096,0.50354,0.49529,0.20379,1.29022,1.04746,1.4818,1.35349,0,3.4e-05,3.4e-05,3.4e-05
102,81528.9,0.62953,0.79735,0.51583,0.94142,0,0.70008,0.51912,0.52433,0.33428,0.69311,0.49131,0.4905,0.20088,1.30164,1.05065,1.47386,1.3689,0,3.334e-05,3.334e-05,3.334e-05
103,82309.7,0.6201,0.82972,0.49914,0.9371,0,0.67929,0.53766,0.52749,0.33521,0.6214,0.53071,0.48497,0.19775,1.30918,1.06019,1.47147,1.38242,0,3.268e-05,3.268e-05,3.268e-05
104,83041.4,0.61621,0.7792,0.4801,0.94094,0,0.67972,0.53187,0.53541,0.33969,0.64595,0.50951,0.48519,0.19521,1.31051,1.07351,1.46397,1.37724,0,3.202e-05,3.202e-05,3.202e-05
105,83835.6,0.61706,0.8175,0.49194,0.93376,0,0.69276,0.52839,0.53971,0.34177,0.69835,0.4802,0.48948,0.20122,1.29541,1.07292,1.48032,1.36013,0,3.136e-05,3.136e-05,3.136e-05
106,84678.2,0.6089,0.82495,0.48766,0.9353,0,0.7129,0.51448,0.52691,0.3376,0.65125,0.51282,0.48108,0.19461,1.29922,1.07792,1.45303,1.36405,0,3.07e-05,3.07e-05,3.07e-05
107,85506.3,0.62266,0.80947,0.50336,0.94615,0,0.70797,0.50637,0.51806,0.33591,0.679,0.48667,0.47439,0.19654,1.28394,1.07612,1.47436,1.343,0,3.004e-05,3.004e-05,3.004e-05
108,86259.9,0.62871,0.81189,0.51109,0.94271,0,0.72714,0.50026,0.51675,0.3395,0.68448,0.48436,0.47737,0.19938,1.27939,1.06236,1.49,1.34201,0,2.938e-05,2.938e-05,2.938e-05
109,87023.8,0.58685,0.8179,0.49387,0.92995,0,0.69012,0.51564,0.50539,0.33095,0.66881,0.49363,0.47817,0.19591,1.28343,1.05026,1.53246,1.3443,0,2.872e-05,2.872e-05,2.872e-05
110,87840.3,0.60187,0.80246,0.48677,0.92424,0,0.64646,0.53766,0.50825,0.33351,0.71433,0.47808,0.4799,0.19642,1.28567,1.05163,1.53176,1.34179,0,2.806e-05,2.806e-05,2.806e-05
